w,w1,l21,l22,w2,FOM
3.5,3.0,7.3,6.8,1.5,2886.918647375749
3.5,3.0,7.3,6.8,2.0,2950.300700491817
3.5,3.0,7.3,6.8,2.5,3027.500806348453
3.5,3.0,7.3,6.8,3.0,3110.8765678682503
3.5,3.0,7.3,6.8,3.5,3181.3291993225766
3.5,3.0,7.3,7.3,1.0,2816.934352662588
3.5,3.0,7.3,7.3,1.5,2862.9184118298836
3.5,3.0,7.3,7.3,2.0,2936.7611965380383
3.5,3.0,7.3,7.3,2.5,2968.904167493725
3.5,3.0,7.3,7.3,3.0,3080.1293387017377
3.5,3.0,7.3,7.3,3.5,3192.4792932510904
3.5,3.5,6.3,6.3,1.0,2664.2875577207446
3.5,3.5,6.3,6.3,1.5,2693.205150094511
3.5,3.5,6.3,6.3,2.0,2734.19153116014
3.5,3.5,6.3,6.3,2.5,2783.828600291419
3.5,3.5,6.3,6.3,3.0,2840.6822073254966
3.5,3.5,6.3,6.3,3.5,2901.1429384483517
3.5,3.5,6.3,6.8,1.0,2724.0368051841124
3.5,3.5,6.3,6.8,1.5,2761.3629449720656
3.5,3.5,6.3,6.8,2.0,2808.677947625957
3.5,3.5,6.3,6.8,2.5,2862.476826548079
3.5,3.5,6.3,6.8,3.0,2917.9855137547875
3.5,3.5,6.3,6.8,3.5,2941.8264950684356
3.5,3.5,6.3,7.3,1.0,2841.3705507141376
3.5,3.5,6.3,7.3,1.5,2890.9598908944376
3.5,3.5,6.3,7.3,2.0,2944.798485939802
3.5,3.5,6.3,7.3,2.5,3021.119790060737
3.5,3.5,6.3,7.3,3.0,3037.5142250839012
3.5,3.5,6.3,7.3,3.5,3103.5571402658907
3.5,3.5,6.8,6.3,1.0,2724.011884235684
3.5,3.5,6.8,6.3,1.5,2761.343614308537
3.5,3.5,6.8,6.3,2.0,2808.6759638396998
3.5,3.5,6.8,6.3,2.5,2862.447343927908
3.5,3.5,6.8,6.3,3.0,2917.9434370043664
3.5,3.5,6.8,6.3,3.5,2941.836442500088
3.5,3.5,6.8,6.8,1.0,2729.017227124164
3.5,3.5,6.8,6.8,1.5,2771.5051587341454
3.5,3.5,6.8,6.8,2.0,2826.35891090608
3.5,3.5,6.8,6.8,2.5,2889.4331485638186
3.5,3.5,6.8,6.8,3.0,2954.0789320693457
3.5,3.5,6.8,6.8,3.5,3010.217314002785
3.5,3.5,6.8,7.3,1.0,2830.634999005679
3.5,3.5,6.8,7.3,1.5,2880.914287027583
3.5,3.5,6.8,7.3,2.0,2945.8187203032353
3.5,3.5,6.8,7.3,2.5,3020.281701000875
3.5,3.5,6.8,7.3,3.0,3092.9045212478477
3.5,3.5,6.8,7.3,3.5,3143.166529145354
3.5,3.5,7.3,6.3,1.0,2841.3412656225505
3.5,3.5,7.3,6.3,1.5,2890.903539327129
3.5,3.5,7.3,6.3,2.0,2944.73753202615
3.5,3.5,7.3,6.3,2.5,3021.055497666077
3.5,3.5,7.3,6.3,3.0,3037.448982523046
3.5,3.5,7.3,6.3,3.5,3103.5630241716017
3.5,3.5,7.3,6.8,1.0,2830.5758229785024
3.5,3.5,7.3,6.8,1.5,2880.8763474572484
3.5,3.5,7.3,6.8,2.0,2945.7954158343837
3.5,3.5,7.3,6.8,2.5,3020.2159398714552
3.5,3.5,7.3,6.8,3.0,3092.8621207259985
3.5,3.5,7.3,6.8,3.5,3143.1240312160626
3.5,3.5,7.3,7.3,1.0,2821.844431278053
3.5,3.5,7.3,7.3,1.5,2873.9701221474197
3.5,3.5,7.3,7.3,2.0,2893.6020115601186
3.5,3.5,7.3,7.3,2.5,2986.102328895955
3.5,3.5,7.3,7.3,3.0,3086.599821183958
3.5,3.5,7.3,7.3,3.5,3237.035064128462
